[7/9/21 03:37PM]  [ Sad ] Player received drop: x1 Execution helm, id: 4684, amount: 1, from: Lucifer	
[7/12/21 05:32PM]  [ Not Hippie ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/12/21 05:36PM]  [ Lukethesick ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Patrick	
[7/12/21 05:41PM]  [ Mrvet ] Player received drop: x1 Execution Vitur, id: 12535, amount: 1, from: Elite Dragon	
[7/12/21 05:44PM]  [ Mintrsps ] Player received drop: x1 Crystalized cape, id: 20591, amount: 1, from: Scarlet Falcon	
[7/12/21 05:45PM]  [ Shegy ] Player received drop: x1 Crystalized gloves, id: 14063, amount: 1, from: Scarlet Falcon	
[7/12/21 05:45PM]  [ Swine ] Player received drop: x1 Execution gloves, id: 8273, amount: 1, from: Elite Dragon	
[7/12/21 05:50PM]  [ Mintrsps ] Player received drop: x1 Crystalized bow, id: 5010, amount: 1, from: Scarlet Falcon	
[7/12/21 05:52PM]  [ Lukethesick ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Luigi	
[7/12/21 05:53PM]  [ Brando ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Mewtwo	
[7/12/21 05:57PM]  [ Gim Zeed1263 ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Luigi	
[7/12/21 05:58PM]  [ Gim Zeed1263 ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Luigi	
[7/12/21 05:58PM]  [ Dogdon ] Player received drop: x1 Crystalized bow, id: 5010, amount: 1, from: Scarlet Falcon	
[7/12/21 05:59PM]  [ Not Hippie ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/12/21 06:00PM]  [ Ely ] Player received drop: x1 Execution gloves, id: 8273, amount: 1, from: Elite Dragon	
[7/12/21 06:01PM]  [ Monkeyking ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Mewtwo	
[7/12/21 06:03PM]  [ Gnawlije ] Player received drop: x1 Crystalized boots, id: 14064, amount: 1, from: Scarlet Falcon	
[7/12/21 06:04PM]  [ Gnawlije ] Player received drop: x1 Crystalized gloves, id: 14063, amount: 1, from: Scarlet Falcon	
[7/12/21 06:05PM]  [ Burgess32 ] Player received drop: x1 Crystalized cape, id: 20591, amount: 1, from: Scarlet Falcon	
[7/12/21 06:05PM]  [ Not Hippie ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/12/21 06:06PM]  [ Mrvet ] Player received drop: x1 Corrupt moonlight staff, id: 18629, amount: 1, from: Eternal Dragon	
[7/12/21 06:06PM]  [ Henrik ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Mewtwo	
[7/12/21 06:07PM]  [ Kick99 ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Squirtle	
[7/12/21 06:17PM]  [ Not Hippie ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/12/21 06:17PM]  [ Not Hippie ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/12/21 06:18PM]  [ Not Hippie ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/12/21 06:18PM]  [ Your Player ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Luigi	
[7/12/21 06:18PM]  [ Absolute ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Squirtle	
[7/12/21 06:18PM]  [ Oblige ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Squirtle	
[7/12/21 06:19PM]  [ Oblige ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Squirtle	
[7/12/21 06:22PM]  [ Gim Zeed1263 ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Squirtle	
[7/12/21 06:23PM]  [ Absolute ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Mewtwo	
[7/12/21 06:33PM]  [ Oblige ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Mewtwo	
[7/12/21 06:34PM]  [ Thy Wraith 5 ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Luigi	
[7/12/21 06:35PM]  [ Johnnyapple ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/12/21 06:36PM]  [ Jakeyb123 ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Squirtle	
[7/12/21 06:42PM]  [ Absolute ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Mewtwo	
[7/12/21 06:44PM]  [ High Bridge ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Mewtwo	
[7/12/21 06:48PM]  [ Puresmoove ] Player received drop: x1 Collectors necklace, id: 23087, amount: 1, from: Crazy Witch	
[7/12/21 06:53PM]  [ Vet Pooh ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Mewtwo	
[7/12/21 06:57PM]  [ Israel ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Mewtwo	
[7/12/21 06:59PM]  [ Drew ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/12/21 07:00PM]  [ Vet Pooh ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Mewtwo	
[7/12/21 07:03PM]  [ Drew ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/12/21 07:07PM]  [ Caribouu ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/12/21 07:12PM]  [ Chookity ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Mewtwo	
[7/12/21 07:26PM]  [ 5 ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/12/21 07:30PM]  [ Soowoo ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Squirtle	
[7/12/21 07:42PM]  [ Cam ] Player received drop: x1 Nymora crossbow, id: 23066, amount: 1, from: Dark Supreme	
[7/12/21 07:46PM]  [ Clawsrips ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Mewtwo	
[7/12/21 07:49PM]  [ Caribouu ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Squirtle	
[7/12/21 07:51PM]  [ Emrys ] Player received drop: x1 Aura (T6), id: 23049, amount: 1, from: Zenyte	
[7/12/21 07:55PM]  [ Hecticz ] Player received drop: x1 Crystalized helm, id: 14060, amount: 1, from: Crystal Queen	
[7/12/21 07:56PM]  [ Hotdad ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Squirtle	
[7/12/21 07:57PM]  [ Valren ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Patrick	
[7/12/21 07:59PM]  [ Genosz ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Luigi	
[7/12/21 08:00PM]  [ Rk V1 ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Patrick	
[7/12/21 08:05PM]  [ Clawsrips ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Mewtwo	
[7/12/21 08:09PM]  [ Caribouu ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/12/21 08:10PM]  [ Caribouu ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/12/21 08:11PM]  [ Caribouu ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/12/21 08:13PM]  [ Caribouu ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/12/21 08:14PM]  [ Vet Pooh ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/12/21 08:15PM]  [ Vet Pooh ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/12/21 08:18PM]  [ Chicken ] Player received drop: x1 Infinite overload potion (T3), id: 23126, amount: 1, from: Vote Boss	
[7/12/21 08:18PM]  [ 2girls1ags ] Player received drop: x1 Ranged attachement, id: 23149, amount: 1, from: Vote Boss	
[7/12/21 08:21PM]  [ Ironmen ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Patrick	
[7/12/21 08:24PM]  [ Aspect ] Player received drop: x1 Nymora crossbow, id: 23066, amount: 1, from: Infernal Demon	
[7/12/21 08:24PM]  [ Surven ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/12/21 08:25PM]  [ Exiled ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/12/21 08:26PM]  [ Clawsrips ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/12/21 08:27PM]  [ Surven ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/12/21 08:28PM]  [ Holy ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Squirtle	
[7/12/21 08:31PM]  [ 20prayer ] Player received drop: x1 Moonlight cape, id: 19909, amount: 1, from: Eternal Dragon	
[7/12/21 08:31PM]  [ Hotdad ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Mewtwo	
[7/12/21 08:36PM]  [ Tomzi ] Player received drop: x1 Ebony boots, id: 23054, amount: 1, from: Light Supreme	
[7/12/21 08:37PM]  [ Tomzi ] Player received drop: x1 Ebony boots, id: 23054, amount: 1, from: Light Supreme	
[7/12/21 08:37PM]  [ Aspect ] Player received drop: x1 Crystalized bow, id: 5010, amount: 1, from: Scarlet Falcon	
[7/12/21 08:44PM]  [ Clawsrips ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/12/21 08:58PM]  [ Way2lucky ] Player received drop: x1 Crystalized gloves, id: 14063, amount: 1, from: Scarlet Falcon	
[7/12/21 08:59PM]  [ Clawsrips ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/12/21 09:03PM]  [ Donkim ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Patrick	
[7/12/21 09:12PM]  [ Yo Boy Salty ] Player received drop: x1 Moonlight gloves, id: 18802, amount: 1, from: Eternal Dragon	
[7/12/21 09:20PM]  [ Kayn ] Player received drop: x1 Moonlight boots, id: 18785, amount: 1, from: Eternal Dragon	
[7/12/21 09:23PM]  [ Dab ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/12/21 09:23PM]  [ Soft ] Player received drop: x1 Crystalized bow, id: 5010, amount: 1, from: Scarlet Falcon	
[7/12/21 09:25PM]  [ Clawsrips ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/12/21 09:25PM]  [ Gnawlije ] Player received drop: x1 Crystalized body, id: 14061, amount: 1, from: Crystal Queen	
[7/12/21 09:29PM]  [ Gjervik ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Luigi	
[7/12/21 09:32PM]  [ Clawsrips ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/12/21 09:38PM]  [ Genosz ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/12/21 09:42PM]  [ Genosz ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/12/21 09:45PM]  [ Mrvet ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/12/21 09:46PM]  [ Mrvet ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/12/21 09:47PM]  [ O ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Squirtle	
[7/12/21 09:53PM]  [ O ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Squirtle	
[7/12/21 09:56PM]  [ Mrvet ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/12/21 10:00PM]  [ Yo Boy Salty ] Player received drop: x1 Crystalized cape, id: 20591, amount: 1, from: Scarlet Falcon	
[7/12/21 10:03PM]  [ Soft ] Player received drop: x1 Crystalized cape, id: 20591, amount: 1, from: Scarlet Falcon	
[7/12/21 10:07PM]  [ Bladesurge ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Squirtle	
[7/12/21 10:10PM]  [ Kespo ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Squirtle	
[7/12/21 10:11PM]  [ Gorgrim ] Player received drop: x1 Crystalized cape, id: 20591, amount: 1, from: Scarlet Falcon	
[7/12/21 10:19PM]  [ Gnawlije ] Player received drop: x1 Execution cape, id: 9939, amount: 1, from: Elite Dragon	
[7/12/21 10:26PM]  [ Soft ] Player received drop: x1 Crystalized boots, id: 14064, amount: 1, from: Scarlet Falcon	
[7/12/21 10:38PM]  [ Ox ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/12/21 10:39PM]  [ Ellisarmor ] Player received drop: x1 Execution gloves, id: 8273, amount: 1, from: Elite Dragon	
[7/12/21 10:44PM]  [ Ox ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Patrick	
[7/12/21 10:47PM]  [ Bigdikguy ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/12/21 10:49PM]  [ Aboriginal ] Player received drop: x1 Aura (T3), id: 23046, amount: 1, from: Crazy Witch	
[7/12/21 10:52PM]  [ Dora ] Player received drop: x1 Aura (T6), id: 23049, amount: 1, from: Zenyte	
[7/12/21 10:52PM]  [ Bigdikguy ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/12/21 11:13PM]  [ Ox ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Squirtle	
[7/12/21 11:13PM]  [ Bigl96 ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/12/21 11:22PM]  [ Aboriginal ] Player received drop: x1 Aura (T2), id: 23045, amount: 1, from: Crazy Witch	
[7/12/21 11:25PM]  [ Unlucky Af ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Mewtwo	
[7/12/21 11:26PM]  [ Aspect ] Player received drop: x1 Moonlight spirit shield, id: 20057, amount: 1, from: Eternal Dragon	
[7/12/21 11:27PM]  [ Aspect ] Player received drop: x1 Moonlight cape, id: 19909, amount: 1, from: Eternal Dragon	
[7/12/21 11:27PM]  [ Cam ] Player received drop: x1 Nymora wings, id: 23068, amount: 1, from: Dark Supreme	
[7/12/21 11:45PM]  [ Soft ] Player received drop: x1 Moonlight cape, id: 19909, amount: 1, from: Eternal Dragon	
[7/12/21 11:45PM]  [ Bigdikguy ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/12/21 11:57PM]  [ Keks ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Squirtle	
[7/12/21 11:57PM]  [ Aspect ] Player received drop: x1 Execution body, id: 4685, amount: 1, from: Lucifer	
[7/13/21 12:04AM]  [ Gim Wingz ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/13/21 12:04AM]  [ Soft ] Player received drop: x1 Moonlight gloves, id: 18802, amount: 1, from: Eternal Dragon	
[7/13/21 12:05AM]  [ Retchyy ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/13/21 12:05AM]  [ Soft ] Player received drop: x1 Moonlight boots, id: 18785, amount: 1, from: Eternal Dragon	
[7/13/21 12:10AM]  [ Soft ] Player received drop: x1 Moonlight gloves, id: 18802, amount: 1, from: Eternal Dragon	
[7/13/21 12:12AM]  [ Soft ] Player received drop: x1 Moonlight gloves, id: 18802, amount: 1, from: Eternal Dragon	
[7/13/21 12:23AM]  [ Bokito ] Player received drop: x1 Aura (T2), id: 23045, amount: 1, from: Crazy Witch	
[7/13/21 12:28AM]  [ Soft ] Player received drop: x1 Moonlight boots, id: 18785, amount: 1, from: Eternal Dragon	
[7/13/21 12:29AM]  [ Grim Refer ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Luigi	
[7/13/21 12:32AM]  [ Soft ] Player received drop: x1 Corrupt moonlight staff, id: 18629, amount: 1, from: Eternal Dragon	
[7/13/21 12:35AM]  [ Soft ] Player received drop: x1 Moonlight spirit shield, id: 20057, amount: 1, from: Eternal Dragon	
[7/13/21 12:43AM]  [ Soft ] Player received drop: x1 Moonlight spirit shield, id: 20057, amount: 1, from: Eternal Dragon	
[7/13/21 12:44AM]  [ Reck1ess ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Mewtwo	
[7/13/21 12:45AM]  [ Hayawan ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Mewtwo	
[7/13/21 12:48AM]  [ Holy ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/13/21 12:48AM]  [ Holy ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/13/21 12:51AM]  [ Holy ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/13/21 12:56AM]  [ Keks ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Mewtwo	
[7/13/21 12:56AM]  [ Kana ] Player received drop: x1 Execution boots, id: 8274, amount: 1, from: Elite Dragon	
[7/13/21 12:59AM]  [ Sus ] Player received drop: x1 Moonlight boots, id: 18785, amount: 1, from: Eternal Dragon	
[7/13/21 01:07AM]  [ Yo Boy Salty ] Player received drop: x1 Crystalized gloves, id: 14063, amount: 1, from: Scarlet Falcon	
[7/13/21 01:11AM]  [ Yo Boy Salty ] Player received drop: x1 Crystalized cape, id: 20591, amount: 1, from: Scarlet Falcon	
[7/13/21 01:16AM]  [ Kana ] Player received drop: x1 Crystalized boots, id: 14064, amount: 1, from: Scarlet Falcon	
[7/13/21 01:17AM]  [ Sloppy ] Player received drop: x1 Moonlight cape, id: 19909, amount: 1, from: Eternal Dragon	
[7/13/21 01:29AM]  [ Kana ] Player received drop: x1 Execution boots, id: 8274, amount: 1, from: Elite Dragon	
[7/13/21 01:33AM]  [ Pacific ] Player received drop: x1 Moonlight gloves, id: 18802, amount: 1, from: Eternal Dragon	
[7/13/21 01:34AM]  [ Sololeveling ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/13/21 01:38AM]  [ Childsupport ] Player received drop: x1 Sacred Slayer helm (T6), id: 23073, amount: 1, from: Vote Boss	
[7/13/21 01:45AM]  [ Cam ] Player received drop: x1 Off-hand Nymora crossbow, id: 23067, amount: 1, from: Dark Supreme	
[7/13/21 02:02AM]  [ Td ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/13/21 02:08AM]  [ Lmaowtflol ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/13/21 02:08AM]  [ Lmaowtflol ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/13/21 02:09AM]  [ Td ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/13/21 02:27AM]  [ Squid ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Squirtle	
[7/13/21 02:30AM]  [ Lmaowtflol ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/13/21 02:30AM]  [ Lmaowtflol ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/13/21 02:31AM]  [ Christian ] Player received drop: x1 Aura (T2), id: 23045, amount: 1, from: Crazy Witch	
[7/13/21 02:32AM]  [ Rukozi ] Player received drop: x1 Aura (T2), id: 23045, amount: 1, from: Crazy Witch	
[7/13/21 02:44AM]  [ Arianiello ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Mewtwo	
[7/13/21 02:44AM]  [ Sololeveling ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Patrick	
[7/13/21 02:50AM]  [ Grexxx ] Player received drop: x1 Moonlight gloves, id: 18802, amount: 1, from: Eternal Dragon	
[7/13/21 03:01AM]  [ Wealth ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/13/21 03:08AM]  [ Sololeveling ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Patrick	
[7/13/21 03:12AM]  [ Sololeveling ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Patrick	
[7/13/21 03:14AM]  [ Okay Okay ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/13/21 03:31AM]  [ Bladesurge ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Patrick	
[7/13/21 03:36AM]  [ Tripping ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Patrick	
[7/13/21 03:39AM]  [ Gim Luke ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/13/21 03:45AM]  [ Gim Luke ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Patrick	
[7/13/21 03:46AM]  [ Bladesurge ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Patrick	
[7/13/21 03:47AM]  [ Riku ] Player received drop: x1 Moonlight gloves, id: 18802, amount: 1, from: Eternal Dragon	
[7/13/21 03:49AM]  [ Chinwag ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/13/21 03:50AM]  [ Tripping ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Luigi	
[7/13/21 03:54AM]  [ Chinwag ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/13/21 04:00AM]  [ Beerus ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/13/21 04:01AM]  [ Chinwag ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/13/21 04:02AM]  [ Hector ] Player received drop: x1 Moonlight gloves, id: 18802, amount: 1, from: Eternal Dragon	
[7/13/21 04:29AM]  [ Riku ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/13/21 04:29AM]  [ Td ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/13/21 04:31AM]  [ Riku ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/13/21 04:33AM]  [ Td ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/13/21 04:37AM]  [ Chinwag ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/13/21 04:38AM]  [ Td ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/13/21 04:40AM]  [ Chinwag ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/13/21 04:41AM]  [ Chinwag ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/13/21 04:47AM]  [ Chinwag ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/13/21 04:52AM]  [ Emrys ] Player received drop: x1 Destruction prayer scroll, id: 23167, amount: 1, from: Zenyte	
[7/13/21 04:52AM]  [ Gim Jonneg ] Player received drop: x1 Gnome greed prayer scroll, id: 23170, amount: 1, from: Zenyte	
[7/13/21 04:58AM]  [ Griezman ] Player received drop: x1 Moonlight gloves, id: 18802, amount: 1, from: Eternal Dragon	
[7/13/21 04:59AM]  [ Chinwag ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/13/21 05:01AM]  [ Hector ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/13/21 05:04AM]  [ Chinwag ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/13/21 05:06AM]  [ Chinwag ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/13/21 05:09AM]  [ Chinwag ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/13/21 05:14AM]  [ Chinwag ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/13/21 05:16AM]  [ Enviousofme ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/13/21 05:17AM]  [ Chinwag ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/13/21 05:17AM]  [ Chinwag ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/13/21 05:20AM]  [ Taco ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Patrick	
[7/13/21 05:23AM]  [ 63 ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/13/21 05:26AM]  [ Gim Luke ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Mewtwo	
[7/13/21 05:28AM]  [ Taco ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Mewtwo	
[7/13/21 05:31AM]  [ Dogdon ] Player received drop: x1 Execution helm, id: 4684, amount: 1, from: Lucifer	
[7/13/21 05:35AM]  [ Dogdon ] Player received drop: x1 Execution legs, id: 4686, amount: 1, from: Lucifer	
[7/13/21 05:40AM]  [ Nederlander ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/13/21 05:42AM]  [ Roseblood131 ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Squirtle	
[7/13/21 05:46AM]  [ Way2lucky ] Player received drop: x1 Nymora wings, id: 23068, amount: 1, from: Dark Supreme	
[7/13/21 05:49AM]  [ Drgoat ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/13/21 05:50AM]  [ Aa ] Player received drop: x1 Vindicta body, id: 23076, amount: 1, from: Fractite Demon	
[7/13/21 05:52AM]  [ Way2lucky ] Player received drop: x1 Off-hand Nymora crossbow, id: 23067, amount: 1, from: Dark Supreme	
[7/13/21 05:57AM]  [ Riku ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/13/21 05:59AM]  [ Ka0sgaming ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Patrick	
[7/13/21 06:13AM]  [ Gim Luke ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/13/21 06:14AM]  [ Bryson ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/13/21 06:18AM]  [ Dad ] Player received drop: x1 $10 Bond, id: 23057, amount: 1, from: Vote Boss	
[7/13/21 06:18AM]  [ Riku ] Player received drop: x1 Fury's Swipe prayer scroll, id: 23166, amount: 1, from: Vote Boss	
[7/13/21 06:22AM]  [ Bryson ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/13/21 06:26AM]  [ Dogdon ] Player received drop: x1 Crystalized legs, id: 14062, amount: 1, from: Crystal Queen	
[7/13/21 06:30AM]  [ Reemed ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Mewtwo	
[7/13/21 06:32AM]  [ Gnawlije ] Player received drop: x1 Ebony boots, id: 23054, amount: 1, from: Light Supreme	
[7/13/21 06:33AM]  [ Ego1st ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Patrick	
[7/13/21 06:33AM]  [ Gnawlije ] Player received drop: x1 Ebony shield, id: 23056, amount: 1, from: Light Supreme	
[7/13/21 06:39AM]  [ Gim Luke ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/13/21 06:39AM]  [ Disconnect ] Player received drop: x1 Ebony sword, id: 23055, amount: 1, from: Infernal Demon	
